MeasureTime,Rel. Humidity%,Air TemperatureF,Surface TemperatureF,Wind Speed (act)mph,Precipitation Intensityin/h,Saline Concentration%,Friction,Ice Percent%,Station_name,County,Latitude,Longitude,AirTempForecast_1hr,HumidityForecast_1hr,WindVelocityForecast_1hr,PrecipitationForecast_1hr,AirTempForecast_2hr,HumidityForecast_2hr,WindVelocityForecast_2hr,PrecipitationForecast_2hr,AirTempForecast_3hr,HumidityForecast_3hr,WindVelocityForecast_3hr,PrecipitationForecast_3hr,AirTempForecast_4hr,HumidityForecast_4hr,WindVelocityForecast_4hr,PrecipitationForecast_4hr,AirTempForecast_5hr,HumidityForecast_5hr,WindVelocityForecast_5hr,PrecipitationForecast_5hr,AirTempForecast_6hr,HumidityForecast_6hr,WindVelocityForecast_6hr,PrecipitationForecast_6hr,AirTempForecast_7hr,HumidityForecast_7hr,WindVelocityForecast_7hr,PrecipitationForecast_7hr,AirTempForecast_8hr,HumidityForecast_8hr,WindVelocityForecast_8hr,PrecipitationForecast_8hr,AirTempForecast_9hr,HumidityForecast_9hr,WindVelocityForecast_9hr,PrecipitationForecast_9hr,AirTempForecast_10hr,HumidityForecast_10hr,WindVelocityForecast_10hr,PrecipitationForecast_10hr,AirTempForecast_11hr,HumidityForecast_11hr,WindVelocityForecast_11hr,PrecipitationForecast_11hr,AirTempForecast_12hr,HumidityForecast_12hr,WindVelocityForecast_12hr,PrecipitationForecast_12hr,AirTempForecast_13hr,HumidityForecast_13hr,WindVelocityForecast_13hr,PrecipitationForecast_13hr,AirTempForecast_14hr,HumidityForecast_14hr,WindVelocityForecast_14hr,PrecipitationForecast_14hr,AirTempForecast_15hr,HumidityForecast_15hr,WindVelocityForecast_15hr,PrecipitationForecast_15hr,AirTempForecast_16hr,HumidityForecast_16hr,WindVelocityForecast_16hr,PrecipitationForecast_16hr,AirTempForecast_17hr,HumidityForecast_17hr,WindVelocityForecast_17hr,PrecipitationForecast_17hr,AirTempForecast_18hr,HumidityForecast_18hr,WindVelocityForecast_18hr,PrecipitationForecast_18hr,AirTempForecast_19hr,HumidityForecast_19hr,WindVelocityForecast_19hr,PrecipitationForecast_19hr,AirTempForecast_20hr,HumidityForecast_20hr,WindVelocityForecast_20hr,PrecipitationForecast_20hr,AirTempForecast_21hr,HumidityForecast_21hr,WindVelocityForecast_21hr,PrecipitationForecast_21hr,AirTempForecast_22hr,HumidityForecast_22hr,WindVelocityForecast_22hr,PrecipitationForecast_22hr,AirTempForecast_23hr,HumidityForecast_23hr,WindVelocityForecast_23hr,PrecipitationForecast_23hr,AirTempForecast_24hr,HumidityForecast_24hr,WindVelocityForecast_24hr,PrecipitationForecast_24hr
2023-01-19 11:01:00+00:00,99.151672,31.803341,30.911716,11.281472,0.11811,0.105034,0.160983,94.751175,Appleton,Winnebago,44.21866,-88.47333,31.943102,99.3461,85.0,0.047244,31.940128,99.486252,85.0,0.0,31.940107,99.598824,85.0,0.023622,31.940107,99.598824,85.0,0.023622,31.936926,99.626434,85.0,0.047244,31.927591,99.652779,85.0,0.0,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0
2023-01-19 12:01:00+00:00,99.3461,31.943102,30.409306,85.0,0.047244,0.0,0.114651,100.0,Appleton,Winnebago,44.21866,-88.47333,31.940128,99.486252,85.0,0.0,31.940107,99.598824,85.0,0.023622,31.940107,99.598824,85.0,0.023622,31.936926,99.626434,85.0,0.047244,31.927591,99.652779,85.0,0.0,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622
2023-01-19 13:01:00+00:00,99.486252,31.940128,29.913599,85.0,0.0,1.832865,0.675119,14.703896,Appleton,Winnebago,44.21866,-88.47333,31.940107,99.598824,85.0,0.023622,31.940107,99.598824,85.0,0.023622,31.936926,99.626434,85.0,0.047244,31.927591,99.652779,85.0,0.0,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0
2023-01-19 14:00:00+00:00,99.598824,31.940107,30.750883,85.0,0.023622,1.048291,0.473198,47.618496,Appleton,Winnebago,44.21866,-88.47333,31.940107,99.598824,85.0,0.023622,31.936926,99.626434,85.0,0.047244,31.927591,99.652779,85.0,0.0,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0
2023-01-19 14:00:00+00:00,99.598824,31.940107,30.750883,85.0,0.023622,1.048291,0.473198,47.618496,Appleton,Winnebago,44.21866,-88.47333,31.936926,99.626434,85.0,0.047244,31.927591,99.652779,85.0,0.0,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0
2023-01-19 15:01:00+00:00,99.626434,31.936926,31.492004,85.0,0.047244,2.281635,0.799875,0.027573,Appleton,Winnebago,44.21866,-88.47333,31.927591,99.652779,85.0,0.0,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0
2023-01-19 16:00:00+00:00,99.652779,31.927591,33.082577,85.0,0.0,0.638633,0.803232,0.0,Appleton,Winnebago,44.21866,-88.47333,31.927591,99.652779,85.0,0.0,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0
2023-01-19 16:00:00+00:00,99.652779,31.927591,33.082577,85.0,0.0,0.638633,0.803232,0.0,Appleton,Winnebago,44.21866,-88.47333,32.185974,99.700722,11.093954,0.0,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0
2023-01-19 17:01:00+00:00,99.700722,32.185974,36.117012,11.093954,0.0,0.499638,0.800211,0.0,Appleton,Winnebago,44.21866,-88.47333,32.303471,99.666199,10.169745,0.0,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0
2023-01-19 18:00:00+00:00,99.666199,32.303471,37.353966,10.169745,0.0,0.713884,0.796853,0.0,Appleton,Winnebago,44.21866,-88.47333,32.303471,99.666199,10.169745,0.0,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0
2023-01-19 18:00:00+00:00,99.666199,32.303471,37.353966,10.169745,0.0,0.713884,0.796853,0.0,Appleton,Winnebago,44.21866,-88.47333,32.711464,99.854599,12.513146,0.0,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0
2023-01-19 19:00:00+00:00,99.854599,32.711464,38.261814,12.513146,0.0,1.296544,0.799875,0.0,Appleton,Winnebago,44.21866,-88.47333,32.711464,99.854599,12.513146,0.0,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0
2023-01-19 19:00:00+00:00,99.854599,32.711464,38.261814,12.513146,0.0,1.296544,0.799875,0.0,Appleton,Winnebago,44.21866,-88.47333,32.699162,99.767815,13.021859,0.0,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0
2023-01-19 20:01:00+00:00,99.767815,32.699162,38.635624,13.021859,0.0,1.15959,0.793496,0.0,Appleton,Winnebago,44.21866,-88.47333,32.865406,99.657639,13.501611,0.0,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0
2023-01-19 21:00:00+00:00,99.657639,32.865406,37.705307,13.501611,0.0,0.979312,0.799539,0.0,Appleton,Winnebago,44.21866,-88.47333,32.865406,99.657639,13.501611,0.0,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0
2023-01-19 21:00:00+00:00,99.657639,32.865406,37.705307,13.501611,0.0,0.979312,0.799539,0.0,Appleton,Winnebago,44.21866,-88.47333,31.521378,92.156448,14.215024,0.0,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0
2023-01-19 22:01:00+00:00,92.156448,31.521378,35.631203,14.215024,0.0,0.900407,0.800211,0.0,Appleton,Winnebago,44.21866,-88.47333,30.836666,87.720703,15.385399,0.0,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0
2023-01-19 23:01:00+00:00,87.720703,30.836666,34.023483,15.385399,0.0,1.146472,0.804911,0.0,Appleton,Winnebago,44.21866,-88.47333,30.560492,87.811234,18.091686,0.0,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0,27.131618,80.415985,14.506224,0.0
2023-01-20 00:01:00+00:00,87.811234,30.560492,32.94878,18.091686,0.0,1.09296,0.809611,0.0,Appleton,Winnebago,44.21866,-88.47333,29.697886,90.064445,8.761804,0.0,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0,27.131618,80.415985,14.506224,0.0,26.830542,77.401794,11.59426,0.0
2023-01-20 01:01:00+00:00,90.064445,29.697886,32.003632,8.761804,0.0,0.957896,0.801554,0.0,Appleton,Winnebago,44.21866,-88.47333,29.607517,89.612755,9.414069,0.0,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0,27.131618,80.415985,14.506224,0.0,26.830542,77.401794,11.59426,0.0,27.114935,76.267563,9.507657,0.0
2023-01-20 02:00:00+00:00,89.612755,29.607517,31.389578,9.414069,0.0,1.061676,0.491987,46.932587,Appleton,Winnebago,44.21866,-88.47333,29.607517,89.612755,9.414069,0.0,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0,27.131618,80.415985,14.506224,0.0,26.830542,77.401794,11.59426,0.0,27.114935,76.267563,9.507657,0.0,26.820971,75.4235,10.078045,0.0
2023-01-20 02:00:00+00:00,89.612755,29.607517,31.389578,9.414069,0.0,1.061676,0.491987,46.932587,Appleton,Winnebago,44.21866,-88.47333,29.734955,87.919479,7.132863,0.0,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0,27.131618,80.415985,14.506224,0.0,26.830542,77.401794,11.59426,0.0,27.114935,76.267563,9.507657,0.0,26.820971,75.4235,10.078045,0.0,26.53355,75.595734,7.975206,0.0
2023-01-20 03:00:00+00:00,87.919479,29.734955,31.470688,7.132863,0.0,1.154884,0.52502,42.271255,Appleton,Winnebago,44.21866,-88.47333,29.734955,87.919479,7.132863,0.0,29.599756,88.739952,12.347168,0.0,29.589628,89.637039,11.480165,0.023622,29.875854,87.861336,5.34014,0.0,29.875854,87.861336,5.34014,0.0,30.01144,88.318741,9.970479,0.0,30.01144,88.318741,9.970479,0.0,30.019436,88.564972,8.741685,0.0,30.434134,83.617577,10.692078,0.0,30.434134,83.617577,10.692078,0.0,30.288511,83.000717,9.385489,0.0,29.874325,84.312386,11.174518,0.0,29.187757,81.913277,10.295496,0.0,28.08836,83.248177,10.470778,0.0,27.831188,82.455193,9.706231,0.0,27.831188,82.455193,9.706231,0.0,27.278923,80.652756,11.094351,0.0,27.131618,80.415985,14.506224,0.0,27.131618,80.415985,14.506224,0.0,26.830542,77.401794,11.59426,0.0,27.114935,76.267563,9.507657,0.0,26.820971,75.4235,10.078045,0.0,26.53355,75.595734,7.975206,0.0,26.813133,74.941551,5.006557,0.0
